Ticker,Last Trade,First Notice,First Delivery,Last Delivery,Settle Price
IBX13 Index,2013-11-15,2013-11-15,11/18/13,2013-11-18,9665.3
IBZ13 Index,2013-12-20,2013-12-20,12/23/13,2013-12-23,9672.0
IBF14 Index,2014-01-17,2014-01-17,01/20/14,2014-01-20,10462.2
IBG14 Index,2014-02-21,2014-02-21,02/24/14,2014-02-24,10040.6
IBH14 Index,2014-03-21,2014-03-21,03/24/14,2014-03-24,10080.4
IBJ14 Index,2014-04-17,2014-04-17,04/22/14,2014-04-22,10276.4
IBK14 Index,2014-05-16,2014-05-16,05/19/14,2014-05-19,10450.5
IBM14 Index,2014-06-20,2014-06-20,06/23/14,2014-06-23,11155.7
IBN14 Index,2014-07-18,2014-07-18,07/18/14,2014-07-18,10462.3
IBQ14 Index,2014-08-15,2014-08-15,08/15/14,2014-08-15,10381.2
IBU14 Index,2014-09-19,2014-09-19,09/19/14,2014-09-19,11038.2
IBV14 Index,2014-10-17,2014-10-17,10/17/14,2014-10-17,9934.4
IBX14 Index,2014-11-21,2014-11-21,11/21/14,2014-11-21,10513.5
IBZ14 Index,2014-12-19,2014-12-19,12/19/14,2014-12-19,10351.1
IBF15 Index,2015-01-16,2015-01-16,01/19/15,2015-01-19,10027.1
IBG15 Index,2015-02-20,2015-02-20,02/23/15,2015-02-23,10782.1
IBH15 Index,2015-03-20,2015-03-20,03/20/15,2015-03-20,11399.2
IBJ15 Index,2015-04-17,2015-04-17,04/20/15,2015-04-20,11323.4
IBK15 Index,2015-05-15,2015-05-15,05/18/15,2015-05-18,11293.5
IBM15 Index,2015-06-19,2015-06-19,06/19/15,2015-06-19,10944.8
IBN15 Index,2015-07-17,2015-07-17,07/20/15,2015-07-20,11495.1
IBQ15 Index,2015-08-21,2015-08-21,08/24/15,2015-08-24,10401.0
IBU15 Index,2015-09-18,2015-09-18,09/18/15,2015-09-18,9845.5
IBV15 Index,2015-10-16,2015-10-16,10/19/15,2015-10-19,10208.6
IBX15 Index,2015-11-20,2015-11-20,11/23/15,2015-11-23,10310.3
IBZ15 Index,2015-12-18,2015-12-18,12/18/15,2015-12-18,9673.1
IBF16 Index,2016-01-15,2016-01-15,01/18/16,2016-01-18,8553.8
IBG16 Index,2016-02-19,2016-02-19,02/22/16,2016-02-22,8140.1
IBH16 Index,2016-03-18,2016-03-18,03/18/16,2016-03-18,9055.0
IBJ16 Index,2016-04-15,2016-04-15,04/18/16,2016-04-18,8847.0
IBK16 Index,2016-05-20,2016-05-20,05/23/16,2016-05-23,8766.9
IBM16 Index,2016-06-17,2016-06-17,06/17/16,2016-06-17,8347.3
IBN16 Index,2016-07-15,2016-07-15,07/18/16,2016-07-18,8514.1
IBQ16 Index,2016-08-19,2016-08-19,08/22/16,2016-08-22,8421.4
IBU16 Index,2016-09-16,2016-09-16,09/16/16,2016-09-16,8612.9
IBV16 Index,2016-10-21,2016-10-21,10/21/16,2016-10-21,9074.1
IBX16 Index,2016-11-18,2016-11-18,11/18/16,2016-11-18,8621.0
