DATE,STU04 Index,STZ04 Index,STH05 Index,STM05 Index,STU05 Index,STZ05 Index,STH06 Index,STM06 Index,STU06 Index,STZ06 Index,STH07 Index,STM07 Index,STU07 Index,STZ07 Index,STH08 Index,STM08 Index,STU08 Index,STZ08 Index,STH09 Index,STM09 Index,STU09 Index,STZ09 Index,STH10 Index,STM10 Index,STU10 Index,STZ10 Index,STH11 Index,STM11 Index,STU11 Index,STZ11 Index,STH12 Index,STM12 Index,STU12 Index,STZ12 Index,STH13 Index,STM13 Index,STU13 Index,STZ13 Index,STH14 Index,STM14 Index,STU14 Index,STZ14 Index,STH15 Index,STM15 Index,STU15 Index,STZ15 Index,STH16 Index,STM16 Index,STU16 Index,STZ16 Index,STH17 Index,STM17 Index,STU17 Index,STZ17 Index,STH18 Index,STM18 Index,STU18 Index,STZ18 Index,STH19 Index,STM19 Index,STU19 Index,STZ19 Index,STH20 Index,STM20 Index,STU20 Index,STZ20 Index,STH21 Index,STM21 Index,STU21 Index,STZ21 Index,STH22 Index,STM22 Index,STU22 Index,STZ22 Index,STH23 Index,STM23 Index,STU23 Index,STZ23 Index,STH24 Index,STM4 Index,STU4 Index,STZ4 Index,STH5 Index,STM5 Index,STU5 Index,STZ5 Index,STH6 Index
2008-01-30,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-01-31,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-01,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-04,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-05,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-06,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-07,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-08,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-11,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-12,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-13,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-14,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-15,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-18,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-19,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-20,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-21,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-22,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-25,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-26,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-27,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-28,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-02-29,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-03,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-04,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-05,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-06,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-07,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-10,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-11,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-12,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-13,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-14,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-17,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-18,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-19,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-20,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-21,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-24,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-25,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-26,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-27,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-28,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-03-31,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-01,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-02,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-03,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-04,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-07,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-08,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-09,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-10,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-11,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-14,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-15,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-16,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-17,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-18,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-21,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-22,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-23,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-24,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-25,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-28,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-29,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-04-30,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-01,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-02,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-05,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-06,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-07,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-08,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-09,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-12,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-13,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-14,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-15,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-16,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-19,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-20,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-21,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-22,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-23,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-26,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-27,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-28,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32900.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-29,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-05-30,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-02,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-03,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-04,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-05,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-06,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-09,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-10,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-11,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32890.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-12,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32705.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-13,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32705.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-16,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32705.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-17,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32705.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-18,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32705.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-19,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31690.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-20,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30850.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-23,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31050.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-24,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30595.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-25,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31300.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-26,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30730.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-27,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30225.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-06-30,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30120.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-01,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29730.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-02,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30320.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-03,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29905.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-04,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29640.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-07,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29810.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-08,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29345.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-09,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29650.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-10,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29405.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-11,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28680.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
2008-07-14,27800,30580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29010.0,,,,,,,,,,,,,,,,,,,,,,27800,30580.0,31635.0,,,,
