DATE,STU04 Index,STZ04 Index,STH05 Index,STM05 Index,STU05 Index,STZ05 Index,STH06 Index,STM06 Index,STU06 Index,STZ06 Index,STH07 Index,STM07 Index,STU07 Index,STZ07 Index,STH08 Index,STM08 Index,STU08 Index,STZ08 Index,STH09 Index,STM09 Index,STU09 Index,STZ09 Index,STH10 Index,STM10 Index,STU10 Index,STZ10 Index,STH11 Index,STM11 Index,STU11 Index,STZ11 Index,STH12 Index,STM12 Index,STU12 Index,STZ12 Index,STH13 Index,STM13 Index,STU13 Index,STZ13 Index,STH14 Index,STM14 Index,STU14 Index,STZ14 Index,STH15 Index,STM15 Index,STU15 Index,STZ15 Index,STH16 Index,STM16 Index,STU16 Index,STZ16 Index,STH17 Index,STM17 Index,STU17 Index,STZ17 Index,STH18 Index,STM18 Index,STU18 Index,STZ18 Index,STH19 Index,STM19 Index,STU19 Index,STZ19 Index,STH20 Index,STM20 Index,STU20 Index,STZ20 Index,STH21 Index,STM21 Index,STU21 Index,STZ21 Index,STH22 Index,STM22 Index,STU22 Index,STZ22 Index,STH23 Index,STM23 Index,STU23 Index,STZ23 Index,STH24 Index,STM4 Index,STU4 Index,STZ4 Index,STH5 Index,STM5 Index,STU5 Index,STZ5 Index,STH6 Index
2011-10-12,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-18,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-19,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-20,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-21,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-24,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-25,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-26,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-27,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-28,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-10-31,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-01,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-02,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-03,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-04,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-07,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-08,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-10,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-11,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-15,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-18,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-21,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-22,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-23,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-24,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-25,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-28,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-29,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-11-30,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-01,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-02,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-05,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-06,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-07,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-08,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-12,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-15,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-19,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-20,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-21,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-22,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-23,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-26,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-27,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-28,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-29,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2011-12-30,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-02,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-03,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-04,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-05,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-06,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-10,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-11,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-12,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-18,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-19,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-20,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-23,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-24,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-25,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-26,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-27,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-30,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-01-31,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-01,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-02,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-03,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-06,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-07,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-08,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-10,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-15,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-20,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-21,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-22,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-23,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-24,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-27,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-28,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-02-29,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-01,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-02,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-05,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-06,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-07,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-08,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-12,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-15,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
2012-03-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14645.0,,23655.0,,,,,,,,,,,,,,,,,,,,27700,30575.0,31630.0,,,,
