DATE,EURUSD Curncy,USDEUR Curncy
2005-08-25,1.2301,0.8129
2005-08-26,1.2289,0.814
2005-08-29,1.2235,0.8174
2005-08-30,1.2221,0.8185
2005-08-31,1.2346,0.8099
2005-09-01,1.2502,0.8001
2005-09-02,1.2531,0.798
2005-09-05,1.2542,0.7975
2005-09-06,1.2465,0.8021
2005-09-07,1.2417,0.8054
2005-09-08,1.2399,0.8066
2005-09-09,1.241,0.8058
2005-09-12,1.2286,0.8141
2005-09-13,1.2267,0.8151
2005-09-14,1.2286,0.8138
2005-09-15,1.2224,0.8181
2005-09-16,1.2237,0.8171
2005-09-19,1.2142,0.8238
2005-09-20,1.2115,0.8253
2005-09-21,1.2214,0.8187
2005-09-22,1.2155,0.8227
2005-09-23,1.204,0.8305
2005-09-26,1.2072,0.8285
2005-09-27,1.2014,0.8325
2005-09-28,1.2036,0.8307
2005-09-29,1.2032,0.8312
2005-09-30,1.2026,0.8315
2005-10-03,1.1918,0.8391
2005-10-04,1.1918,0.8391
2005-10-05,1.1975,0.8352
2005-10-06,1.2179,0.821
2005-10-07,1.213,0.8244
2005-10-10,1.2066,0.8287
2005-10-11,1.1993,0.8339
2005-10-12,1.2024,0.8316
2005-10-13,1.2026,0.8316
2005-10-14,1.2075,0.8282
2005-10-17,1.2025,0.8316
2005-10-18,1.1959,0.8361
2005-10-19,1.1992,0.8339
2005-10-20,1.2023,0.8316
2005-10-21,1.1954,0.8366
2005-10-24,1.1986,0.8343
2005-10-25,1.2106,0.826
2005-10-26,1.2069,0.8286
2005-10-27,1.2141,0.8237
2005-10-28,1.2069,0.8285
2005-10-31,1.1992,0.8339
2005-11-01,1.2019,0.8319
2005-11-02,1.2073,0.8283
2005-11-03,1.1945,0.8372
2005-11-04,1.1813,0.8466
2005-11-07,1.1805,0.8472
2005-11-08,1.1782,0.8489
2005-11-09,1.1765,0.85
2005-11-10,1.1687,0.8558
2005-11-11,1.1734,0.8524
2005-11-14,1.1689,0.8557
2005-11-15,1.1719,0.8533
2005-11-16,1.167,0.8569
2005-11-17,1.175,0.8511
2005-11-18,1.1775,0.8493
2005-11-21,1.1725,0.8528
2005-11-22,1.1814,0.8463
2005-11-23,1.1823,0.8458
2005-11-24,1.1789,0.8484
2005-11-25,1.1725,0.853
2005-11-28,1.185,0.844
2005-11-29,1.1779,0.849
2005-11-30,1.1788,0.8484
2005-12-01,1.1737,0.8521
2005-12-02,1.1718,0.8535
2005-12-05,1.1788,0.8483
2005-12-06,1.178,0.8489
2005-12-07,1.1725,0.8531
2005-12-08,1.1818,0.8462
2005-12-09,1.1812,0.8466
2005-12-12,1.1954,0.8365
2005-12-13,1.1945,0.8371
2005-12-14,1.2,0.8333
2005-12-15,1.1979,0.8348
2005-12-16,1.2013,0.8323
2005-12-19,1.2007,0.8328
2005-12-20,1.1859,0.8432
2005-12-21,1.1837,0.845
2005-12-22,1.1868,0.8426
2005-12-23,1.1869,0.8426
2005-12-26,1.1845,0.8442
2005-12-27,1.1827,0.8456
2005-12-28,1.1833,0.8452
2005-12-29,1.184,0.8446
2005-12-30,1.1849,0.844
2006-01-02,1.1821,0.8461
2006-01-03,1.2019,0.8321
2006-01-04,1.2119,0.8252
2006-01-05,1.211,0.8258
2006-01-06,1.2151,0.8229
2006-01-09,1.2088,0.8274
2006-01-10,1.2065,0.8288
2006-01-11,1.2128,0.8246
2006-01-12,1.2036,0.8308
2006-01-13,1.2142,0.8236
2006-01-16,1.2127,0.8247
2006-01-17,1.2106,0.8261
2006-01-18,1.2113,0.8255
2006-01-19,1.2097,0.8266
2006-01-20,1.2135,0.824
2006-01-23,1.2307,0.8126
2006-01-24,1.228,0.8143
2006-01-25,1.2241,0.8173
2006-01-26,1.2207,0.8192
2006-01-27,1.2094,0.8268
2006-01-30,1.209,0.8272
2006-01-31,1.2156,0.8226
2006-02-01,1.2065,0.8288
2006-02-02,1.2091,0.827
2006-02-03,1.2024,0.8317
2006-02-06,1.1967,0.8357
2006-02-07,1.1981,0.8346
2006-02-08,1.1961,0.8361
2006-02-09,1.198,0.8348
2006-02-10,1.1904,0.8402
2006-02-13,1.1897,0.8405
2006-02-14,1.1916,0.8392
2006-02-15,1.1889,0.8411
2006-02-16,1.1906,0.8399
2006-02-17,1.194,0.8376
2006-02-20,1.1936,0.8378
2006-02-21,1.1911,0.8395
2006-02-22,1.1914,0.8394
2006-02-23,1.1918,0.8391
2006-02-24,1.1876,0.842
2006-02-27,1.1847,0.8442
2006-02-28,1.1921,0.8388
2006-03-01,1.1923,0.8387
2006-03-02,1.2039,0.8307
2006-03-03,1.2045,0.8302
2006-03-06,1.2017,0.8322
2006-03-07,1.1888,0.8413
2006-03-08,1.1925,0.8384
2006-03-09,1.191,0.8397
2006-03-10,1.191,0.8396
2006-03-13,1.1964,0.8358
2006-03-14,1.2013,0.8325
2006-03-15,1.2069,0.8285
2006-03-16,1.2183,0.8207
2006-03-17,1.219,0.8203
2006-03-20,1.2165,0.8221
2006-03-21,1.2095,0.8268
2006-03-22,1.2078,0.828
2006-03-23,1.1973,0.8353
2006-03-24,1.2036,0.8309
2006-03-27,1.2016,0.8322
2006-03-28,1.2,0.8333
2006-03-29,1.2024,0.8316
2006-03-30,1.2167,0.8222
2006-03-31,1.2118,0.8254
2006-04-03,1.2139,0.8238
2006-04-04,1.2259,0.8158
2006-04-05,1.2289,0.8138
2006-04-06,1.223,0.8177
2006-04-07,1.2093,0.8269
2006-04-10,1.2111,0.8257
2006-04-11,1.2145,0.8235
2006-04-12,1.2104,0.8261
2006-04-13,1.2108,0.8259
2006-04-14,1.211,0.826
2006-04-17,1.225,0.8163
2006-04-18,1.2347,0.8101
2006-04-19,1.2382,0.8077
2006-04-20,1.2317,0.8119
2006-04-21,1.2341,0.8101
2006-04-24,1.2388,0.8072
2006-04-25,1.2431,0.8045
2006-04-26,1.2454,0.803
2006-04-27,1.2534,0.7979
2006-04-28,1.2635,0.7915
2006-05-01,1.2588,0.7945
2006-05-02,1.2614,0.7927
2006-05-03,1.2633,0.7916
2006-05-04,1.2691,0.7879
2006-05-05,1.2726,0.7857
2006-05-08,1.2713,0.7866
2006-05-09,1.2758,0.7837
2006-05-10,1.2782,0.7822
2006-05-11,1.2836,0.779
2006-05-12,1.2928,0.7736
2006-05-15,1.2797,0.7816
2006-05-16,1.2859,0.7777
2006-05-17,1.2743,0.7848
2006-05-18,1.2844,0.7784
2006-05-19,1.2778,0.7826
2006-05-22,1.2866,0.7772
2006-05-23,1.2815,0.78
2006-05-24,1.2754,0.7841
2006-05-25,1.2799,0.7812
2006-05-26,1.2738,0.785
2006-05-29,1.275,0.7843
2006-05-30,1.287,0.777
2006-05-31,1.281,0.7808
2006-06-01,1.2804,0.781
2006-06-02,1.2918,0.7741
2006-06-05,1.2906,0.7748
2006-06-06,1.2833,0.7792
2006-06-07,1.2786,0.7821
2006-06-08,1.2652,0.7905
2006-06-09,1.2639,0.7912
2006-06-12,1.2587,0.7945
2006-06-13,1.2534,0.7978
2006-06-14,1.2597,0.7939
2006-06-15,1.2637,0.7914
2006-06-16,1.2642,0.791
2006-06-19,1.2577,0.7953
2006-06-20,1.2579,0.7949
2006-06-21,1.266,0.79
2006-06-22,1.2578,0.795
2006-06-23,1.2506,0.7994
2006-06-26,1.258,0.7948
2006-06-27,1.2577,0.7951
2006-06-28,1.2556,0.7964
2006-06-29,1.2665,0.7896
2006-06-30,1.2791,0.7818
2006-07-03,1.2803,0.781
2006-07-04,1.28,0.7814
2006-07-05,1.2724,0.7859
2006-07-06,1.2781,0.7824
2006-07-07,1.281,0.7806
2006-07-10,1.2729,0.7856
2006-07-11,1.2774,0.7828
2006-07-12,1.2704,0.7871
2006-07-13,1.2689,0.7881
2006-07-14,1.2652,0.7904
2006-07-17,1.2518,0.7989
2006-07-18,1.2505,0.7997
2006-07-19,1.2586,0.7945
2006-07-20,1.2628,0.7919
2006-07-21,1.2695,0.7877
2006-07-24,1.2635,0.7914
2006-07-25,1.2577,0.7951
2006-07-26,1.2718,0.7863
2006-07-27,1.2698,0.7875
2006-07-28,1.2759,0.7838
2006-07-31,1.2767,0.7833
2006-08-01,1.2826,0.7797
2006-08-02,1.2787,0.782
2006-08-03,1.2803,0.7811
2006-08-04,1.2874,0.7767
2006-08-07,1.2843,0.7787
2006-08-08,1.2833,0.7792
2006-08-09,1.2861,0.7775
2006-08-10,1.2794,0.7816
2006-08-11,1.2721,0.7861
2006-08-14,1.2714,0.7865
2006-08-15,1.2784,0.7822
2006-08-16,1.2839,0.7789
2006-08-17,1.2828,0.7795
2006-08-18,1.2824,0.7798
2006-08-21,1.2892,0.7756
2006-08-22,1.2803,0.7811
2006-08-23,1.2787,0.782
2006-08-24,1.2765,0.7834
2006-08-25,1.2752,0.7842
2006-08-28,1.278,0.7825
2006-08-29,1.2824,0.7798
2006-08-30,1.2833,0.7792
2006-08-31,1.2813,0.7804
2006-09-01,1.2834,0.7792
2006-09-04,1.2873,0.7768
2006-09-05,1.2816,0.7803
2006-09-06,1.2805,0.7809
2006-09-07,1.2731,0.7855
2006-09-08,1.2673,0.789
2006-09-11,1.2702,0.7873
2006-09-12,1.2688,0.7881
2006-09-13,1.2689,0.7881
2006-09-14,1.2725,0.7859
2006-09-15,1.2665,0.7896
2006-09-18,1.2704,0.7871
2006-09-19,1.2678,0.7888
2006-09-20,1.2686,0.7883
2006-09-21,1.278,0.7825
2006-09-22,1.2784,0.7822
2006-09-25,1.2746,0.7846
2006-09-26,1.2691,0.788
2006-09-27,1.27,0.7874
2006-09-28,1.2703,0.7872
2006-09-29,1.2674,0.789
2006-10-02,1.2738,0.7851
2006-10-03,1.2732,0.7854
2006-10-04,1.2715,0.7864
2006-10-05,1.2694,0.7877
2006-10-06,1.2601,0.7936
2006-10-09,1.2594,0.794
2006-10-10,1.2537,0.7976
2006-10-11,1.2514,0.7991
2006-10-12,1.2555,0.7965
2006-10-13,1.2513,0.7991
2006-10-16,1.2533,0.7979
2006-10-17,1.2545,0.7971
2006-10-18,1.2533,0.7979
2006-10-19,1.2625,0.7921
2006-10-20,1.2618,0.7925
2006-10-23,1.2552,0.7967
2006-10-24,1.2558,0.7963
2006-10-25,1.2601,0.7936
2006-10-26,1.2693,0.7878
2006-10-27,1.2741,0.7849
2006-10-30,1.2725,0.7859
2006-10-31,1.2762,0.7836
2006-11-01,1.2757,0.7839
2006-11-02,1.2779,0.7825
2006-11-03,1.2718,0.7863
2006-11-06,1.2724,0.7859
2006-11-07,1.2777,0.7827
2006-11-08,1.2757,0.7839
2006-11-09,1.2829,0.7795
2006-11-10,1.284,0.7788
2006-11-13,1.2805,0.7809
2006-11-14,1.2811,0.7806
2006-11-15,1.2828,0.7795
2006-11-16,1.2796,0.7815
2006-11-17,1.2828,0.7796
2006-11-20,1.2816,0.7803
2006-11-21,1.2845,0.7785
2006-11-22,1.2944,0.7726
2006-11-23,1.2945,0.7725
2006-11-24,1.3094,0.7637
2006-11-27,1.3134,0.7614
2006-11-28,1.3199,0.7576
2006-11-29,1.3155,0.7602
2006-11-30,1.3242,0.7552
2006-12-01,1.3337,0.7498
2006-12-04,1.3343,0.7495
2006-12-05,1.3316,0.7509
2006-12-06,1.3287,0.7526
2006-12-07,1.3287,0.7526
2006-12-08,1.3202,0.7574
2006-12-11,1.3237,0.7555
2006-12-12,1.3285,0.7527
2006-12-13,1.3214,0.7568
2006-12-14,1.3143,0.7609
2006-12-15,1.308,0.7645
2006-12-18,1.3098,0.7635
2006-12-19,1.3197,0.7577
2006-12-20,1.3173,0.7591
2006-12-21,1.3176,0.7589
2006-12-22,1.3128,0.7617
2006-12-25,1.3121,0.7621
2006-12-26,1.3097,0.7635
2006-12-27,1.3114,0.7625
2006-12-28,1.315,0.7605
2006-12-29,1.3197,0.7577
2007-01-01,1.3201,0.7575
2007-01-02,1.3273,0.7534
2007-01-03,1.3169,0.7593
2007-01-04,1.3084,0.7643
2007-01-05,1.3002,0.7691
2007-01-08,1.3024,0.7678
2007-01-09,1.3,0.7692
2007-01-10,1.2938,0.7729
2007-01-11,1.2893,0.7756
2007-01-12,1.2923,0.7738
2007-01-15,1.2938,0.7729
2007-01-16,1.2918,0.7741
2007-01-17,1.2938,0.7729
2007-01-18,1.2963,0.7714
2007-01-19,1.2957,0.7718
2007-01-22,1.2951,0.7722
2007-01-23,1.3026,0.7677
2007-01-24,1.297,0.771
2007-01-25,1.2931,0.7733
2007-01-26,1.2916,0.7742
2007-01-29,1.2957,0.7718
2007-01-30,1.297,0.771
2007-01-31,1.3032,0.7673
2007-02-01,1.3022,0.7679
2007-02-02,1.2961,0.7715
2007-02-05,1.2929,0.7735
2007-02-06,1.2985,0.7701
2007-02-07,1.3012,0.7685
2007-02-08,1.3042,0.7668
2007-02-09,1.3008,0.7688
2007-02-12,1.2966,0.7712
2007-02-13,1.3039,0.7669
2007-02-14,1.3131,0.7616
2007-02-15,1.3141,0.7609
2007-02-16,1.3138,0.7612
2007-02-19,1.3156,0.7601
2007-02-20,1.3138,0.7612
2007-02-21,1.3139,0.7611
2007-02-22,1.3126,0.7618
2007-02-23,1.3166,0.7595
2007-02-26,1.3188,0.7583
2007-02-27,1.3242,0.7551
2007-02-28,1.3229,0.7559
2007-03-01,1.3186,0.7584
2007-03-02,1.3192,0.758
2007-03-05,1.309,0.7639
2007-03-06,1.3128,0.7617
2007-03-07,1.3177,0.7589
2007-03-08,1.3133,0.7614
2007-03-09,1.3116,0.7624
2007-03-12,1.3189,0.7582
2007-03-13,1.3197,0.7577
2007-03-14,1.3223,0.7563
2007-03-15,1.3238,0.7554
2007-03-16,1.3318,0.7508
2007-03-19,1.3302,0.7517
2007-03-20,1.3318,0.7509
2007-03-21,1.3386,0.7471
2007-03-22,1.3331,0.7501
2007-03-23,1.3283,0.7528
2007-03-26,1.333,0.7502
2007-03-27,1.3352,0.749
2007-03-28,1.3313,0.7511
2007-03-29,1.3331,0.7501
2007-03-30,1.3354,0.7488
2007-04-02,1.3366,0.7482
2007-04-03,1.333,0.7502
2007-04-04,1.3368,0.7481
2007-04-05,1.3429,0.7446
2007-04-06,1.3379,0.7474
2007-04-09,1.3354,0.7488
2007-04-10,1.344,0.744
2007-04-11,1.3431,0.7445
2007-04-12,1.3482,0.7417
2007-04-13,1.3527,0.7392
2007-04-16,1.3535,0.7388
2007-04-17,1.3567,0.7371
2007-04-18,1.3609,0.7348
2007-04-19,1.3613,0.7346
2007-04-20,1.359,0.7358
2007-04-23,1.3577,0.7365
2007-04-24,1.364,0.7331
2007-04-25,1.3638,0.7333
2007-04-26,1.3601,0.7352
2007-04-27,1.3652,0.7325
2007-04-30,1.3648,0.7327
2007-05-01,1.3604,0.7351
2007-05-02,1.3592,0.7357
2007-05-03,1.3549,0.738
2007-05-04,1.3591,0.7358
2007-05-07,1.3601,0.7352
2007-05-08,1.3543,0.7384
2007-05-09,1.3528,0.7392
2007-05-10,1.3485,0.7416
2007-05-11,1.3524,0.7394
2007-05-14,1.3546,0.7382
2007-05-15,1.3591,0.7358
2007-05-16,1.3515,0.7399
2007-05-17,1.3494,0.7411
2007-05-18,1.3509,0.7402
2007-05-21,1.3469,0.7424
2007-05-22,1.3448,0.7436
2007-05-23,1.3459,0.743
2007-05-24,1.3429,0.7447
2007-05-25,1.3442,0.7439
2007-05-28,1.3452,0.7434
2007-05-29,1.3448,0.7436
2007-05-30,1.3429,0.7447
2007-05-31,1.3453,0.7433
2007-06-01,1.3449,0.7436
2007-06-04,1.349,0.7413
2007-06-05,1.3524,0.7394
2007-06-06,1.3504,0.7405
2007-06-07,1.3433,0.7444
2007-06-08,1.3373,0.7478
2007-06-11,1.3357,0.7486
2007-06-12,1.3302,0.7518
2007-06-13,1.3311,0.7513
2007-06-14,1.3312,0.7512
2007-06-15,1.3388,0.7469
2007-06-18,1.3414,0.7455
2007-06-19,1.3427,0.7448
2007-06-20,1.3404,0.746
2007-06-21,1.3389,0.7469
2007-06-22,1.347,0.7424
2007-06-25,1.3463,0.7428
2007-06-26,1.3455,0.7432
2007-06-27,1.3453,0.7433
2007-06-28,1.3449,0.7435
2007-06-29,1.3541,0.7385
2007-07-02,1.3623,0.734
2007-07-03,1.3609,0.7348
2007-07-04,1.3613,0.7346
2007-07-05,1.3599,0.7353
2007-07-06,1.3627,0.7338
2007-07-09,1.3626,0.7339
2007-07-10,1.3747,0.7274
2007-07-11,1.3745,0.7275
2007-07-12,1.3789,0.7252
2007-07-13,1.3782,0.7256
2007-07-16,1.3772,0.7261
2007-07-17,1.3781,0.7256
2007-07-18,1.3803,0.7245
2007-07-19,1.3804,0.7244
2007-07-20,1.3827,0.7232
2007-07-23,1.3807,0.7243
2007-07-24,1.3823,0.7234
2007-07-25,1.3722,0.7288
2007-07-26,1.3747,0.7274
2007-07-27,1.3636,0.7333
2007-07-30,1.3697,0.7301
2007-07-31,1.3684,0.7308
2007-08-01,1.3667,0.7317
2007-08-02,1.3703,0.7297
2007-08-03,1.3773,0.726
2007-08-06,1.3793,0.725
2007-08-07,1.3736,0.728
2007-08-08,1.3798,0.7247
2007-08-09,1.3678,0.7311
2007-08-10,1.3693,0.7303
2007-08-13,1.3613,0.7346
2007-08-14,1.3533,0.7389
2007-08-15,1.3442,0.7439
2007-08-16,1.3426,0.7448
2007-08-17,1.3475,0.7421
2007-08-20,1.3474,0.7422
2007-08-21,1.3466,0.7426
2007-08-22,1.3543,0.7384
2007-08-23,1.3565,0.7372
2007-08-24,1.3675,0.7312
2007-08-27,1.3647,0.7328
2007-08-28,1.3603,0.7351
2007-08-29,1.3677,0.7311
2007-08-30,1.3625,0.7339
2007-08-31,1.363,0.7337
2007-09-03,1.3624,0.734
2007-09-04,1.3605,0.735
2007-09-05,1.3646,0.7328
2007-09-06,1.3691,0.7304
2007-09-07,1.3768,0.7263
2007-09-10,1.3802,0.7245
2007-09-11,1.3839,0.7226
2007-09-12,1.3904,0.7192
2007-09-13,1.3885,0.7202
2007-09-14,1.3875,0.7207
2007-09-17,1.3867,0.7211
2007-09-18,1.3984,0.7151
2007-09-19,1.3957,0.7165
2007-09-20,1.4064,0.711
2007-09-21,1.4091,0.7097
2007-09-24,1.4087,0.7099
2007-09-25,1.4138,0.7073
2007-09-26,1.4128,0.7078
2007-09-27,1.4153,0.7066
2007-09-28,1.4267,0.7009
2007-10-01,1.4231,0.7027
2007-10-02,1.4154,0.7065
2007-10-03,1.409,0.7097
2007-10-04,1.4138,0.7073
2007-10-05,1.4136,0.7075
2007-10-08,1.4048,0.7118
2007-10-09,1.4106,0.7089
2007-10-10,1.4145,0.7069
2007-10-11,1.4196,0.7044
2007-10-12,1.4178,0.7053
2007-10-15,1.4205,0.704
2007-10-16,1.4173,0.7056
2007-10-17,1.4208,0.7038
2007-10-18,1.4295,0.6995
2007-10-19,1.4301,0.6992
2007-10-22,1.4181,0.7051
2007-10-23,1.4263,0.7011
2007-10-24,1.4266,0.7009
2007-10-25,1.4324,0.6981
2007-10-26,1.4393,0.6948
2007-10-29,1.4425,0.6932
2007-10-30,1.4432,0.6929
2007-10-31,1.4487,0.6903
2007-11-01,1.4425,0.6932
2007-11-02,1.4504,0.6895
2007-11-05,1.4469,0.6911
2007-11-06,1.4557,0.687
2007-11-07,1.4637,0.6831
2007-11-08,1.4676,0.6814
2007-11-09,1.4678,0.6813
2007-11-12,1.4531,0.6882
2007-11-13,1.4602,0.6848
2007-11-14,1.4651,0.6825
2007-11-15,1.4612,0.6844
2007-11-16,1.4662,0.6819
2007-11-19,1.4665,0.6819
2007-11-20,1.4841,0.6739
2007-11-21,1.4858,0.673
2007-11-22,1.4849,0.6734
2007-11-23,1.4837,0.674
2007-11-26,1.4872,0.6724
2007-11-27,1.4829,0.6743
2007-11-28,1.4841,0.6738
2007-11-29,1.4744,0.6782
2007-11-30,1.4633,0.6834
2007-12-03,1.4667,0.6818
2007-12-04,1.4758,0.6776
2007-12-05,1.461,0.6844
2007-12-06,1.4638,0.6832
2007-12-07,1.4658,0.6822
2007-12-10,1.4712,0.6797
2007-12-11,1.4655,0.6824
2007-12-12,1.4706,0.68
2007-12-13,1.4633,0.6834
2007-12-14,1.4429,0.693
2007-12-17,1.44,0.6944
2007-12-18,1.4414,0.6938
2007-12-19,1.4383,0.6953
2007-12-20,1.4329,0.6979
2007-12-21,1.4382,0.6953
2007-12-24,1.4395,0.6947
2007-12-25,1.4402,0.6943
2007-12-26,1.4489,0.6902
2007-12-27,1.4626,0.6837
2007-12-28,1.4723,0.6792
2007-12-31,1.4589,0.6855
2008-01-01,1.4592,0.6853
2008-01-02,1.4715,0.6796
2008-01-03,1.475,0.678
2008-01-04,1.4743,0.6783
2008-01-07,1.4696,0.6805
2008-01-08,1.4707,0.6799
2008-01-09,1.4659,0.6822
2008-01-10,1.4804,0.6755
2008-01-11,1.4776,0.6768
2008-01-14,1.4869,0.6725
2008-01-15,1.4804,0.6755
2008-01-16,1.4652,0.6825
2008-01-17,1.4642,0.683
2008-01-18,1.4621,0.6839
2008-01-21,1.4454,0.6918
2008-01-22,1.4629,0.6836
2008-01-23,1.4629,0.6835
2008-01-24,1.4755,0.6777
2008-01-25,1.4681,0.6811
2008-01-28,1.4781,0.6765
2008-01-29,1.4776,0.6768
2008-01-30,1.4862,0.6729
2008-01-31,1.4861,0.6729
2008-02-01,1.4802,0.6756
2008-02-04,1.483,0.6743
2008-02-05,1.4647,0.6827
2008-02-06,1.4632,0.6835
2008-02-07,1.4485,0.6903
2008-02-08,1.4504,0.6894
2008-02-11,1.4519,0.6888
2008-02-12,1.4584,0.6857
2008-02-13,1.4573,0.6862
2008-02-14,1.4643,0.6829
2008-02-15,1.4682,0.6811
2008-02-18,1.4658,0.6823
2008-02-19,1.4726,0.6791
2008-02-20,1.4715,0.6796
2008-02-21,1.4814,0.675
2008-02-22,1.4827,0.6744
2008-02-25,1.483,0.6743
2008-02-26,1.4974,0.6678
2008-02-27,1.512,0.6614
2008-02-28,1.5193,0.6582
2008-02-29,1.5179,0.6588
2008-03-03,1.5204,0.6577
2008-03-04,1.5217,0.6572
2008-03-05,1.5265,0.6551
2008-03-06,1.538,0.6502
2008-03-07,1.5355,0.6512
2008-03-10,1.5344,0.6517
2008-03-11,1.5338,0.652
2008-03-12,1.5551,0.6431
2008-03-13,1.5635,0.6396
2008-03-14,1.5674,0.638
2008-03-17,1.573,0.6357
2008-03-18,1.5625,0.64
2008-03-19,1.5626,0.64
2008-03-20,1.5428,0.6482
2008-03-21,1.5432,0.648
2008-03-24,1.5423,0.6484
2008-03-25,1.565,0.639
2008-03-26,1.5845,0.6311
2008-03-27,1.5779,0.6338
2008-03-28,1.5796,0.6331
2008-03-31,1.5788,0.6334
2008-04-01,1.5614,0.6404
2008-04-02,1.5686,0.6375
2008-04-03,1.5684,0.6376
2008-04-04,1.5737,0.6354
2008-04-07,1.5711,0.6365
2008-04-08,1.5712,0.6364
2008-04-09,1.5831,0.6317
2008-04-10,1.5742,0.6352
2008-04-11,1.5808,0.6326
2008-04-14,1.5832,0.6316
2008-04-15,1.579,0.6333
2008-04-16,1.5948,0.6271
2008-04-17,1.5908,0.6286
2008-04-18,1.5818,0.6322
2008-04-21,1.5912,0.6284
2008-04-22,1.5991,0.6253
2008-04-23,1.5889,0.6294
2008-04-24,1.5682,0.6377
2008-04-25,1.563,0.6397
2008-04-28,1.5657,0.6387
2008-04-29,1.5572,0.6422
2008-04-30,1.5622,0.6401
2008-05-01,1.5474,0.6462
2008-05-02,1.5424,0.6483
2008-05-05,1.5496,0.6453
2008-05-06,1.5533,0.6438
2008-05-07,1.5392,0.6496
2008-05-08,1.5393,0.6496
2008-05-09,1.5482,0.6459
2008-05-12,1.5553,0.643
2008-05-13,1.5474,0.6462
2008-05-14,1.5474,0.6462
2008-05-15,1.5448,0.6473
2008-05-16,1.5577,0.642
2008-05-19,1.551,0.6447
2008-05-20,1.5646,0.6391
2008-05-21,1.5795,0.6331
2008-05-22,1.5733,0.6356
2008-05-23,1.5762,0.6344
2008-05-26,1.577,0.6341
2008-05-27,1.5691,0.6373
2008-05-28,1.5638,0.6395
2008-05-29,1.5519,0.6444
2008-05-30,1.5554,0.6429
2008-06-02,1.5537,0.6436
2008-06-03,1.5445,0.6475
2008-06-04,1.544,0.6476
2008-06-05,1.5593,0.6413
2008-06-06,1.5778,0.6338
2008-06-09,1.5646,0.6391
2008-06-10,1.5467,0.6465
2008-06-11,1.5552,0.643
2008-06-12,1.5439,0.6477
2008-06-13,1.538,0.6502
2008-06-16,1.5477,0.6461
2008-06-17,1.5511,0.6447
2008-06-18,1.5535,0.6437
2008-06-19,1.5505,0.645
2008-06-20,1.5607,0.6408
2008-06-23,1.5518,0.6444
2008-06-24,1.5568,0.6423
2008-06-25,1.5667,0.6383
2008-06-26,1.5757,0.6346
2008-06-27,1.5794,0.6332
2008-06-30,1.5755,0.6347
2008-07-01,1.5793,0.6332
2008-07-02,1.5882,0.6296
2008-07-03,1.5703,0.6368
2008-07-04,1.5706,0.6368
2008-07-07,1.5726,0.6358
2008-07-08,1.567,0.6381
2008-07-09,1.5743,0.6352
2008-07-10,1.5788,0.6334
2008-07-11,1.5938,0.6274
2008-07-14,1.5908,0.6286
2008-07-15,1.5911,0.6285
2008-07-16,1.5827,0.6318
2008-07-17,1.5863,0.6304
2008-07-18,1.5847,0.631
2008-07-21,1.5922,0.6281
2008-07-22,1.5784,0.6336
2008-07-23,1.5698,0.637
2008-07-24,1.5677,0.6379
2008-07-25,1.5709,0.6366
2008-07-28,1.5741,0.6353
2008-07-29,1.5588,0.6415
2008-07-30,1.5576,0.642
2008-07-31,1.5603,0.6409
2008-08-01,1.5564,0.6424
2008-08-04,1.5576,0.642
2008-08-05,1.5454,0.6471
2008-08-06,1.5408,0.649
2008-08-07,1.5325,0.6525
2008-08-08,1.5005,0.6663
2008-08-11,1.4909,0.6707
2008-08-12,1.4926,0.67
2008-08-13,1.4919,0.6703
2008-08-14,1.4826,0.6745
2008-08-15,1.4687,0.6808
2008-08-18,1.4694,0.6805
2008-08-19,1.4776,0.6768
2008-08-20,1.4747,0.6781
2008-08-21,1.4899,0.6712
2008-08-22,1.4793,0.676
2008-08-25,1.4754,0.6778
2008-08-26,1.4653,0.6824
2008-08-27,1.4727,0.679
2008-08-28,1.4706,0.68
2008-08-29,1.4673,0.6815
2008-09-01,1.4617,0.6841
2008-09-02,1.452,0.6887
2008-09-03,1.4498,0.6897
2008-09-04,1.4325,0.6981
2008-09-05,1.4267,0.7009
2008-09-08,1.4128,0.7078
2008-09-09,1.4133,0.7075
2008-09-10,1.3998,0.7144
2008-09-11,1.3998,0.7144
2008-09-12,1.4224,0.703
2008-09-15,1.4243,0.702
2008-09-16,1.4129,0.7076
2008-09-17,1.4326,0.698
2008-09-18,1.4348,0.697
2008-09-19,1.4466,0.6914
2008-09-22,1.4774,0.6769
2008-09-23,1.4648,0.6826
2008-09-24,1.4621,0.6839
2008-09-25,1.4609,0.6845
2008-09-26,1.4614,0.6843
2008-09-29,1.4435,0.6926
2008-09-30,1.4092,0.7096
2008-10-01,1.4009,0.7138
2008-10-02,1.3819,0.7236
2008-10-03,1.3772,0.726
2008-10-06,1.3499,0.7408
2008-10-07,1.3588,0.7359
2008-10-08,1.3654,0.7324
2008-10-09,1.3604,0.7351
2008-10-10,1.3409,0.7457
2008-10-13,1.3581,0.7364
2008-10-14,1.3619,0.7343
2008-10-15,1.3499,0.7409
2008-10-16,1.3456,0.7432
2008-10-17,1.341,0.7459
2008-10-20,1.3344,0.7494
2008-10-21,1.3063,0.7656
2008-10-22,1.2855,0.7778
2008-10-23,1.2934,0.7731
2008-10-24,1.2623,0.7922
2008-10-27,1.2493,0.8004
2008-10-28,1.2683,0.7885
2008-10-29,1.2963,0.7715
