DATE,EURUSD Curncy,USDEUR Curncy
2009-07-03,1.3977,0.7153
2009-07-06,1.3982,0.715
2009-07-07,1.3922,0.7182
2009-07-08,1.3882,0.7202
2009-07-09,1.4018,0.7132
2009-07-10,1.3934,0.7173
2009-07-13,1.3977,0.7154
2009-07-14,1.3965,0.7158
2009-07-15,1.4106,0.7088
2009-07-16,1.4147,0.7068
2009-07-17,1.41,0.709
2009-07-20,1.423,0.7026
2009-07-21,1.4224,0.7029
2009-07-22,1.4218,0.7032
2009-07-23,1.4141,0.7069
2009-07-24,1.4199,0.7039
2009-07-27,1.4231,0.7026
2009-07-28,1.4165,0.7058
2009-07-29,1.4048,0.7117
2009-07-30,1.4073,0.7104
2009-07-31,1.4255,0.7013
2009-08-03,1.4411,0.6937
2009-08-04,1.4407,0.694
2009-08-05,1.4403,0.6942
2009-08-06,1.4344,0.697
2009-08-07,1.4181,0.705
2009-08-10,1.4138,0.7072
2009-08-11,1.4147,0.7066
2009-08-12,1.4185,0.7046
2009-08-13,1.429,0.6996
2009-08-14,1.4201,0.704
2009-08-17,1.4081,0.7101
2009-08-18,1.4135,0.7074
2009-08-19,1.4223,0.703
2009-08-20,1.4253,0.7015
2009-08-21,1.4324,0.698
2009-08-24,1.4302,0.6991
2009-08-25,1.4295,0.6994
2009-08-26,1.4254,0.7015
2009-08-27,1.434,0.6972
2009-08-28,1.4301,0.6991
2009-08-31,1.4332,0.6976
2009-09-01,1.4223,0.703
2009-09-02,1.4262,0.701
2009-09-03,1.4251,0.7016
2009-09-04,1.4294,0.6993
2009-09-07,1.433,0.6977
2009-09-08,1.4477,0.6906
2009-09-09,1.4556,0.6868
2009-09-10,1.458,0.6858
2009-09-11,1.4569,0.6862
2009-09-14,1.4617,0.6841
2009-09-15,1.4656,0.6822
2009-09-16,1.4706,0.6797
2009-09-17,1.474,0.6783
2009-09-18,1.471,0.6797
2009-09-21,1.4678,0.6811
2009-09-22,1.4788,0.676
2009-09-23,1.4732,0.6786
2009-09-24,1.4664,0.6818
2009-09-25,1.4687,0.6807
2009-09-28,1.4621,0.6839
2009-09-29,1.4586,0.6855
2009-09-30,1.4638,0.6831
2009-10-01,1.4544,0.6874
2009-10-02,1.4574,0.6858
2009-10-05,1.4646,0.6826
2009-10-06,1.4721,0.6792
2009-10-07,1.469,0.6806
2009-10-08,1.4793,0.6759
2009-10-09,1.4729,0.6788
2009-10-12,1.4772,0.6768
2009-10-13,1.4853,0.6732
2009-10-14,1.4924,0.67
2009-10-15,1.4946,0.669
2009-10-16,1.4903,0.6708
2009-10-19,1.4964,0.6682
2009-10-20,1.4944,0.6691
2009-10-21,1.5015,0.6659
2009-10-22,1.5032,0.6652
2009-10-23,1.5006,0.6662
2009-10-26,1.4875,0.6722
2009-10-27,1.4803,0.6754
2009-10-28,1.4704,0.6799
2009-10-29,1.4821,0.6746
2009-10-30,1.4717,0.6792
2009-11-02,1.4774,0.6768
2009-11-03,1.4722,0.6791
2009-11-04,1.486,0.6728
2009-11-05,1.4869,0.6723
2009-11-06,1.4846,0.6735
2009-11-09,1.4998,0.6666
2009-11-10,1.4992,0.6669
2009-11-11,1.4986,0.6672
2009-11-12,1.4849,0.6733
2009-11-13,1.4901,0.6709
2009-11-16,1.4968,0.668
2009-11-17,1.4875,0.6722
2009-11-18,1.4962,0.6683
2009-11-19,1.4924,0.6699
2009-11-20,1.486,0.6728
2009-11-23,1.4959,0.6684
2009-11-24,1.4967,0.668
2009-11-25,1.5133,0.6607
2009-11-26,1.5017,0.6657
2009-11-27,1.4986,0.6672
2009-11-30,1.5003,0.6664
2009-12-01,1.508,0.663
2009-12-02,1.5043,0.6647
2009-12-03,1.5051,0.6642
2009-12-04,1.4857,0.6729
2009-12-07,1.4825,0.6744
2009-12-08,1.4702,0.6801
2009-12-09,1.4724,0.679
2009-12-10,1.473,0.6787
2009-12-11,1.4611,0.6839
2009-12-14,1.4654,0.6822
2009-12-15,1.4537,0.6878
2009-12-16,1.453,0.6881
2009-12-17,1.4336,0.6974
2009-12-18,1.4334,0.6972
2009-12-21,1.4274,0.7005
2009-12-22,1.4247,0.7017
2009-12-23,1.4334,0.6974
2009-12-24,1.4376,0.6952
2009-12-25,1.4406,0.6936
2009-12-28,1.4377,0.6954
2009-12-29,1.4352,0.6966
2009-12-30,1.4337,0.6973
2009-12-31,1.4301,0.6974
2010-01-01,1.4323,0.694
2010-01-04,1.4412,0.6937
2010-01-05,1.4363,0.696
2010-01-06,1.4407,0.694
2010-01-07,1.4306,0.6988
2010-01-08,1.4406,0.694
2010-01-11,1.4511,0.6889
2010-01-12,1.4484,0.6902
2010-01-13,1.4509,0.6891
2010-01-14,1.4498,0.6896
2010-01-15,1.4384,0.6949
2010-01-18,1.4381,0.6951
2010-01-19,1.4287,0.6998
2010-01-20,1.4104,0.7089
2010-01-21,1.4083,0.71
2010-01-22,1.4137,0.7072
2010-01-25,1.415,0.7066
2010-01-26,1.407,0.7106
2010-01-27,1.4021,0.7129
2010-01-28,1.397,0.7157
2010-01-29,1.3861,0.7213
2010-02-01,1.393,0.7178
2010-02-02,1.3963,0.716
2010-02-03,1.3892,0.7197
2010-02-04,1.3721,0.7287
2010-02-05,1.3676,0.731
2010-02-08,1.3647,0.7326
2010-02-09,1.3796,0.7247
2010-02-10,1.3736,0.7279
2010-02-11,1.3692,0.7302
2010-02-12,1.363,0.7335
2010-02-15,1.3597,0.7353
2010-02-16,1.3768,0.7262
2010-02-17,1.3606,0.7349
2010-02-18,1.3525,0.7391
2010-02-19,1.361,0.7344
2010-02-22,1.3595,0.7355
2010-02-23,1.3505,0.7402
2010-02-24,1.3536,0.7386
2010-02-25,1.3547,0.738
2010-02-26,1.3629,0.7336
2010-03-01,1.3559,0.7374
2010-03-02,1.3614,0.7344
2010-03-03,1.3695,0.7301
2010-03-04,1.3579,0.7362
2010-03-05,1.3622,0.7337
2010-03-08,1.3633,0.7334
2010-03-09,1.36,0.7351
2010-03-10,1.3656,0.7321
2010-03-11,1.368,0.7309
2010-03-12,1.3767,0.7263
2010-03-15,1.3676,0.7311
2010-03-16,1.3764,0.7263
2010-03-17,1.3737,0.7279
2010-03-18,1.3607,0.7348
2010-03-19,1.3529,0.739
2010-03-22,1.3557,0.7375
2010-03-23,1.3497,0.7408
2010-03-24,1.3313,0.751
2010-03-25,1.3271,0.7534
2010-03-26,1.3408,0.7457
2010-03-29,1.3481,0.7416
2010-03-30,1.3412,0.7454
2010-03-31,1.3508,0.7401
2010-04-01,1.3587,0.7358
2010-04-02,1.3502,0.7404
2010-04-05,1.3483,0.7415
2010-04-06,1.3398,0.7462
2010-04-07,1.3342,0.7494
2010-04-08,1.3359,0.7484
2010-04-09,1.3498,0.7407
2010-04-12,1.359,0.7357
2010-04-13,1.3612,0.7345
2010-04-14,1.3652,0.7324
2010-04-15,1.3571,0.7367
2010-04-16,1.3501,0.7405
2010-04-19,1.3488,0.7412
2010-04-20,1.3434,0.7443
2010-04-21,1.3388,0.7468
2010-04-22,1.3293,0.7521
2010-04-23,1.3382,0.7473
2010-04-26,1.3381,0.7472
2010-04-27,1.3174,0.759
2010-04-28,1.3219,0.7564
2010-04-29,1.3233,0.7556
2010-04-30,1.3292,0.752
2010-05-03,1.3194,0.7578
2010-05-04,1.2987,0.7699
2010-05-05,1.2813,0.7804
2010-05-06,1.2618,0.7922
2010-05-07,1.275,0.7838
2010-05-10,1.2786,0.782
2010-05-11,1.266,0.7896
2010-05-12,1.2613,0.7927
2010-05-13,1.2533,0.7977
2010-05-14,1.2356,0.8091
2010-05-17,1.2394,0.8067
2010-05-18,1.2201,0.8194
2010-05-19,1.2414,0.8054
2010-05-20,1.2486,0.8006
2010-05-21,1.2567,0.7955
2010-05-24,1.2371,0.8082
2010-05-25,1.2344,0.8099
2010-05-26,1.2177,0.8212
2010-05-27,1.2361,0.8089
2010-05-28,1.2272,0.8147
2010-05-31,1.2304,0.8125
2010-06-01,1.2228,0.8177
2010-06-02,1.2248,0.8163
2010-06-03,1.2162,0.8221
2010-06-04,1.1965,0.8355
2010-06-07,1.1922,0.8386
2010-06-08,1.1972,0.8351
2010-06-09,1.1978,0.8347
2010-06-10,1.2123,0.8247
2010-06-11,1.2111,0.8254
2010-06-14,1.222,0.8182
2010-06-15,1.2332,0.8108
2010-06-16,1.231,0.8123
2010-06-17,1.2387,0.8071
2010-06-18,1.2386,0.8072
2010-06-21,1.2311,0.8121
2010-06-22,1.227,0.8149
2010-06-23,1.231,0.8123
2010-06-24,1.2332,0.8107
2010-06-25,1.2367,0.8081
2010-06-28,1.2276,0.8144
2010-06-29,1.2187,0.8205
2010-06-30,1.2237,0.8171
2010-07-01,1.2526,0.7982
2010-07-02,1.2564,0.7956
2010-07-05,1.2537,0.7975
2010-07-06,1.2625,0.7919
2010-07-07,1.2637,0.7913
2010-07-08,1.2697,0.7875
2010-07-09,1.2639,0.7909
2010-07-12,1.2595,0.7938
2010-07-13,1.2723,0.7859
2010-07-14,1.2742,0.7847
2010-07-15,1.2949,0.7721
2010-07-16,1.2928,0.7733
2010-07-19,1.2941,0.7726
2010-07-20,1.2879,0.7763
2010-07-21,1.2752,0.784
2010-07-22,1.2892,0.7756
2010-07-23,1.2908,0.7745
2010-07-26,1.2994,0.7695
2010-07-27,1.2995,0.7694
2010-07-28,1.2994,0.7695
2010-07-29,1.3078,0.7646
2010-07-30,1.305,0.7661
2010-08-02,1.3179,0.7587
2010-08-03,1.323,0.7558
2010-08-04,1.316,0.7598
2010-08-05,1.3188,0.7582
2010-08-06,1.3277,0.7529
2010-08-09,1.322,0.7563
2010-08-10,1.3176,0.7588
2010-08-11,1.2862,0.7774
2010-08-12,1.2828,0.7794
2010-08-13,1.2753,0.784
2010-08-16,1.2826,0.7796
2010-08-17,1.2884,0.776
2010-08-18,1.2852,0.778
2010-08-19,1.2822,0.7797
2010-08-20,1.2711,0.7866
2010-08-23,1.2656,0.7901
2010-08-24,1.2626,0.7918
2010-08-25,1.2658,0.79
2010-08-26,1.2715,0.7864
2010-08-27,1.2761,0.7837
2010-08-30,1.2662,0.7897
2010-08-31,1.2679,0.7886
2010-09-01,1.2808,0.7807
2010-09-02,1.2825,0.7796
2010-09-03,1.2895,0.7754
2010-09-06,1.2873,0.7765
2010-09-07,1.2681,0.7885
2010-09-08,1.2719,0.7861
2010-09-09,1.2695,0.7876
2010-09-10,1.2678,0.7886
2010-09-13,1.2882,0.7762
2010-09-14,1.2997,0.7693
2010-09-15,1.301,0.7685
2010-09-16,1.3076,0.7646
2010-09-17,1.3048,0.7662
2010-09-20,1.306,0.7656
2010-09-21,1.3263,0.7538
2010-09-22,1.3405,0.7459
2010-09-23,1.3314,0.751
2010-09-24,1.349,0.741
2010-09-27,1.3454,0.7432
2010-09-28,1.3584,0.736
2010-09-29,1.3626,0.7338
2010-09-30,1.3633,0.7334
2010-10-01,1.379,0.725
2010-10-04,1.3685,0.7307
2010-10-05,1.3838,0.7225
2010-10-06,1.3929,0.7178
2010-10-07,1.3925,0.718
2010-10-08,1.3937,0.7174
2010-10-11,1.3875,0.7206
2010-10-12,1.3924,0.7181
2010-10-13,1.396,0.7162
2010-10-14,1.4083,0.7099
2010-10-15,1.3975,0.7154
2010-10-18,1.3933,0.7176
2010-10-19,1.3726,0.7285
2010-10-20,1.3963,0.7161
2010-10-21,1.3919,0.7183
2010-10-22,1.3953,0.7166
2010-10-25,1.3964,0.716
2010-10-26,1.3858,0.7215
2010-10-27,1.3769,0.7262
2010-10-28,1.3929,0.7178
2010-10-29,1.3946,0.7169
2010-11-01,1.3892,0.7198
2010-11-02,1.4033,0.7125
2010-11-03,1.4138,0.7072
2010-11-04,1.4206,0.7038
2010-11-05,1.4031,0.7126
2010-11-08,1.3919,0.7183
2010-11-09,1.3772,0.726
2010-11-10,1.3782,0.7255
2010-11-11,1.3666,0.7316
2010-11-12,1.3689,0.7302
2010-11-15,1.3586,0.7359
2010-11-16,1.3488,0.7413
2010-11-17,1.3528,0.7391
2010-11-18,1.3642,0.733
2010-11-19,1.367,0.7313
2010-11-22,1.3625,0.7337
2010-11-23,1.3366,0.748
2010-11-24,1.3334,0.7499
2010-11-25,1.3358,0.7484
2010-11-26,1.324,0.7551
2010-11-29,1.3123,0.7618
2010-11-30,1.2982,0.7702
2010-12-01,1.3138,0.7611
2010-12-02,1.3208,0.757
2010-12-03,1.3412,0.7453
2010-12-06,1.3307,0.7515
2010-12-07,1.326,0.7541
2010-12-08,1.3261,0.754
2010-12-09,1.3238,0.7553
2010-12-10,1.3224,0.7561
2010-12-13,1.339,0.7467
2010-12-14,1.3377,0.7475
2010-12-15,1.3213,0.7568
2010-12-16,1.3243,0.7551
2010-12-17,1.3186,0.7582
2010-12-20,1.313,0.7616
2010-12-21,1.3099,0.7632
2010-12-22,1.3099,0.7634
2010-12-23,1.3113,0.7625
2010-12-24,1.312,0.762
2010-12-27,1.3164,0.7596
2010-12-28,1.3114,0.7625
2010-12-29,1.3224,0.7561
2010-12-30,1.3289,0.7526
2010-12-31,1.338,0.747
2011-01-03,1.336,0.7484
2011-01-04,1.3307,0.7514
2011-01-05,1.3149,0.7605
2011-01-06,1.3002,0.7691
2011-01-07,1.2906,0.7748
2011-01-10,1.2951,0.7721
2011-01-11,1.2973,0.7707
2011-01-12,1.313,0.7613
2011-01-13,1.3363,0.7483
2011-01-14,1.3387,0.747
2011-01-17,1.3293,0.7522
2011-01-18,1.3386,0.747
2011-01-19,1.3472,0.7422
2011-01-20,1.3472,0.7422
2011-01-21,1.362,0.7341
2011-01-24,1.3637,0.7332
2011-01-25,1.3681,0.7309
2011-01-26,1.3712,0.7292
2011-01-27,1.3733,0.7281
2011-01-28,1.3609,0.7347
2011-01-31,1.3693,0.7302
2011-02-01,1.3829,0.7231
2011-02-02,1.381,0.7241
2011-02-03,1.3633,0.7334
2011-02-04,1.358,0.7361
2011-02-07,1.3582,0.7362
2011-02-08,1.3625,0.7339
2011-02-09,1.3732,0.7282
2011-02-10,1.3602,0.7352
2011-02-11,1.355,0.738
2011-02-14,1.3488,0.7413
2011-02-15,1.3486,0.7415
2011-02-16,1.3568,0.737
2011-02-17,1.3609,0.7349
2011-02-18,1.3691,0.7303
2011-02-21,1.3677,0.731
2011-02-22,1.3649,0.7324
2011-02-23,1.3748,0.7274
2011-02-24,1.3799,0.7246
2011-02-25,1.3753,0.7271
2011-02-28,1.3805,0.7243
2011-03-01,1.3776,0.7258
2011-03-02,1.3865,0.7211
2011-03-03,1.3969,0.7159
2011-03-04,1.3986,0.7149
2011-03-07,1.3967,0.7159
2011-03-08,1.3904,0.7192
2011-03-09,1.3908,0.719
2011-03-10,1.3797,0.7247
2011-03-11,1.3901,0.7193
2011-03-14,1.3992,0.7146
2011-03-15,1.3997,0.7143
2011-03-16,1.3898,0.7194
2011-03-17,1.402,0.7132
2011-03-18,1.418,0.7051
2011-03-21,1.4226,0.7029
2011-03-22,1.4195,0.7044
2011-03-23,1.4087,0.7098
2011-03-24,1.4176,0.7054
2011-03-25,1.4087,0.7098
2011-03-28,1.4086,0.7099
2011-03-29,1.4113,0.7086
2011-03-30,1.4127,0.7078
2011-03-31,1.4157,0.7064
2011-04-01,1.4234,0.7024
2011-04-04,1.422,0.7032
2011-04-05,1.4222,0.7031
2011-04-06,1.4331,0.6978
2011-04-07,1.4307,0.6989
2011-04-08,1.4482,0.6904
2011-04-11,1.4435,0.6927
2011-04-12,1.4477,0.6908
2011-04-13,1.4442,0.6924
2011-04-14,1.4487,0.6902
2011-04-15,1.4429,0.693
2011-04-18,1.4233,0.7026
2011-04-19,1.4334,0.6976
2011-04-20,1.4522,0.6886
2011-04-21,1.4551,0.6871
2011-04-22,1.456,0.6865
2011-04-25,1.4581,0.6858
2011-04-26,1.4643,0.6829
2011-04-27,1.4787,0.6762
2011-04-28,1.4822,0.6747
2011-04-29,1.4806,0.6752
2011-05-02,1.483,0.6743
2011-05-03,1.4825,0.6744
2011-05-04,1.4826,0.6744
2011-05-05,1.4537,0.6877
2011-05-06,1.4313,0.6981
2011-05-09,1.4365,0.6962
2011-05-10,1.4409,0.6939
2011-05-11,1.4191,0.7046
2011-05-12,1.4246,0.702
2011-05-13,1.4117,0.7084
2011-05-16,1.4156,0.7064
2011-05-17,1.4236,0.7023
2011-05-18,1.4249,0.7018
2011-05-19,1.4308,0.6987
2011-05-20,1.4159,0.7063
2011-05-23,1.4047,0.7118
2011-05-24,1.4099,0.7092
2011-05-25,1.4087,0.7098
2011-05-26,1.4144,0.707
2011-05-27,1.4318,0.6985
2011-05-30,1.4281,0.7002
2011-05-31,1.4396,0.6946
2011-06-01,1.4328,0.6977
2011-06-02,1.449,0.6901
2011-06-03,1.463,0.6832
2011-06-06,1.4575,0.6861
2011-06-07,1.4691,0.6807
2011-06-08,1.4583,0.6857
2011-06-09,1.4509,0.6891
2011-06-10,1.4346,0.697
2011-06-13,1.4412,0.6938
2011-06-14,1.4439,0.6924
2011-06-15,1.418,0.7052
2011-06-16,1.4204,0.7035
2011-06-17,1.4301,0.699
2011-06-20,1.4304,0.6991
2011-06-21,1.4411,0.6939
2011-06-22,1.4356,0.6965
2011-06-23,1.4256,0.7014
2011-06-24,1.4186,0.7047
2011-06-27,1.4287,0.7
2011-06-28,1.437,0.6959
2011-06-29,1.4434,0.6928
2011-06-30,1.4501,0.6895
2011-07-01,1.4525,0.6882
2011-07-04,1.4538,0.6877
2011-07-05,1.4429,0.693
2011-07-06,1.4318,0.6983
2011-07-07,1.4363,0.6964
2011-07-08,1.4263,0.7011
2011-07-11,1.4029,0.7126
2011-07-12,1.3975,0.7155
2011-07-13,1.4166,0.7063
2011-07-14,1.4142,0.707
2011-07-15,1.4155,0.7064
2011-07-18,1.4112,0.7085
2011-07-19,1.4155,0.7066
2011-07-20,1.4214,0.7034
2011-07-21,1.4424,0.6933
2011-07-22,1.4357,0.6965
2011-07-25,1.4377,0.6956
2011-07-26,1.451,0.6892
2011-07-27,1.4368,0.696
2011-07-28,1.4333,0.6978
2011-07-29,1.4397,0.6945
2011-08-01,1.4249,0.7018
2011-08-02,1.4202,0.7043
2011-08-03,1.4322,0.6982
2011-08-04,1.4089,0.7093
2011-08-05,1.4279,0.7003
2011-08-08,1.4177,0.7053
2011-08-09,1.4375,0.6956
2011-08-10,1.4176,0.7053
2011-08-11,1.424,0.7022
2011-08-12,1.4244,0.7018
2011-08-15,1.4444,0.6923
2011-08-16,1.4406,0.6941
2011-08-17,1.4425,0.6931
2011-08-18,1.4332,0.6977
2011-08-19,1.4395,0.6948
2011-08-22,1.4358,0.6964
2011-08-23,1.4441,0.6925
2011-08-24,1.4414,0.6938
2011-08-25,1.4378,0.6954
2011-08-26,1.4498,0.6897
2011-08-29,1.451,0.6891
2011-08-30,1.4441,0.6924
2011-08-31,1.4369,0.6955
2011-09-01,1.4258,0.7012
2011-09-02,1.4204,0.7038
2011-09-05,1.4097,0.7094
2011-09-06,1.3997,0.7144
2011-09-07,1.4098,0.7093
2011-09-08,1.3882,0.7205
2011-09-09,1.3654,0.7323
2011-09-12,1.3678,0.731
2011-09-13,1.3677,0.7311
2011-09-14,1.3754,0.7271
2011-09-15,1.3876,0.7206
2011-09-16,1.3792,0.7245
2011-09-19,1.3685,0.7306
2011-09-20,1.3701,0.7299
2011-09-21,1.3572,0.7368
2011-09-22,1.3463,0.7426
2011-09-23,1.3498,0.7406
2011-09-26,1.3532,0.7389
2011-09-27,1.3584,0.7358
2011-09-28,1.3542,0.7383
2011-09-29,1.3596,0.7355
2011-09-30,1.3385,0.7468
2011-10-03,1.3174,0.759
2011-10-04,1.3347,0.7487
2011-10-05,1.3347,0.7492
2011-10-06,1.3437,0.7442
2011-10-07,1.3376,0.7474
2011-10-10,1.364,0.733
2011-10-11,1.3639,0.7331
2011-10-12,1.3791,0.7251
2011-10-13,1.3776,0.7258
2011-10-14,1.3878,0.7203
2011-10-17,1.3737,0.7279
2011-10-18,1.3751,0.7271
2011-10-19,1.3759,0.7266
2011-10-20,1.3779,0.7257
2011-10-21,1.389,0.7195
2011-10-24,1.3928,0.7179
2011-10-25,1.3907,0.719
2011-10-26,1.3905,0.7191
2011-10-27,1.4188,0.7048
2011-10-28,1.4145,0.7061
2011-10-31,1.3857,0.7215
2011-11-01,1.3701,0.7299
2011-11-02,1.3747,0.7274
2011-11-03,1.3822,0.7234
2011-11-04,1.379,0.7246
2011-11-07,1.3774,0.7258
2011-11-08,1.3833,0.7229
2011-11-09,1.3541,0.7384
2011-11-10,1.3605,0.7347
2011-11-11,1.3745,0.7274
2011-11-14,1.3632,0.7335
2011-11-15,1.3539,0.7386
2011-11-16,1.3463,0.7424
2011-11-17,1.3457,0.7429
2011-11-18,1.3522,0.7394
2011-11-21,1.3489,0.7412
2011-11-22,1.3504,0.7404
2011-11-23,1.3342,0.7495
2011-11-24,1.3345,0.7492
2011-11-25,1.3238,0.7552
2011-11-28,1.3319,0.7507
2011-11-29,1.3316,0.751
2011-11-30,1.3446,0.7437
2011-12-01,1.3461,0.7428
2011-12-02,1.339,0.7466
2011-12-05,1.34,0.7462
2011-12-06,1.34,0.7462
2011-12-07,1.3411,0.7456
2011-12-08,1.334,0.7496
2011-12-09,1.3385,0.7469
2011-12-12,1.3187,0.7583
2011-12-13,1.3036,0.7671
2011-12-14,1.2982,0.7703
2011-12-15,1.3015,0.7682
2011-12-16,1.3045,0.7665
2011-12-19,1.2997,0.7693
2011-12-20,1.3081,0.7644
2011-12-21,1.3046,0.7663
2011-12-22,1.3049,0.7663
2011-12-23,1.3031,0.7662
2011-12-26,1.3059,0.7655
2011-12-27,1.307,0.7651
2011-12-28,1.294,0.7727
2011-12-29,1.296,0.7715
2011-12-30,1.2958,0.7713
2012-01-02,1.2933,0.7731
2012-01-03,1.3049,0.7662
2012-01-04,1.2942,0.7725
2012-01-05,1.2788,0.7818
2012-01-06,1.2715,0.7861
2012-01-09,1.2765,0.7833
2012-01-10,1.2778,0.7826
2012-01-11,1.2706,0.787
2012-01-12,1.2814,0.7803
2012-01-13,1.2675,0.7885
2012-01-16,1.2666,0.7894
2012-01-17,1.2736,0.7851
2012-01-18,1.2863,0.7774
2012-01-19,1.2967,0.7711
2012-01-20,1.293,0.7732
2012-01-23,1.3012,0.7682
2012-01-24,1.3035,0.7671
2012-01-25,1.3105,0.763
2012-01-26,1.3108,0.7629
2012-01-27,1.3219,0.7563
2012-01-30,1.3143,0.7608
2012-01-31,1.3083,0.7642
2012-02-01,1.316,0.7598
2012-02-02,1.3143,0.7607
2012-02-03,1.3154,0.7598
2012-02-06,1.3129,0.7615
2012-02-07,1.326,0.7541
2012-02-08,1.326,0.7541
2012-02-09,1.3285,0.7527
2012-02-10,1.3195,0.7576
2012-02-13,1.3186,0.7584
2012-02-14,1.3134,0.7614
2012-02-15,1.3066,0.7653
2012-02-16,1.313,0.7615
2012-02-17,1.3139,0.7606
2012-02-20,1.3242,0.7551
2012-02-21,1.3231,0.7555
2012-02-22,1.3248,0.7546
2012-02-23,1.3372,0.7479
2012-02-24,1.3446,0.7434
2012-02-27,1.3397,0.7464
2012-02-28,1.3457,0.7427
2012-02-29,1.3324,0.7505
2012-03-01,1.331,0.7512
2012-03-02,1.3197,0.7575
2012-03-05,1.3216,0.7565
2012-03-06,1.3112,0.7626
2012-03-07,1.3149,0.7604
2012-03-08,1.3274,0.7533
2012-03-09,1.3122,0.7621
2012-03-12,1.3154,0.7599
2012-03-13,1.3083,0.7644
2012-03-14,1.3032,0.7673
2012-03-15,1.308,0.7645
2012-03-16,1.3173,0.759
2012-03-19,1.3238,0.7553
2012-03-20,1.3224,0.7561
2012-03-21,1.3215,0.7566
2012-03-22,1.32,0.7575
2012-03-23,1.3269,0.7536
2012-03-26,1.3357,0.7485
2012-03-27,1.3313,0.7509
2012-03-28,1.3317,0.751
2012-03-29,1.3301,0.7517
2012-03-30,1.3339,0.7495
2012-04-02,1.332,0.7508
2012-04-03,1.3233,0.7556
2012-04-04,1.3142,0.7609
2012-04-05,1.3065,0.7654
2012-04-06,1.3089,0.7634
2012-04-09,1.3105,0.763
2012-04-10,1.3081,0.7644
2012-04-11,1.3109,0.7629
2012-04-12,1.3187,0.7583
2012-04-13,1.3075,0.7646
2012-04-16,1.3141,0.7609
2012-04-17,1.3125,0.7618
2012-04-18,1.3123,0.762
2012-04-19,1.3137,0.7612
2012-04-20,1.3215,0.7559
2012-04-23,1.3156,0.7601
2012-04-24,1.3196,0.7577
2012-04-25,1.3216,0.7565
2012-04-26,1.3218,0.7562
2012-04-27,1.3252,0.7544
2012-04-30,1.3238,0.7553
2012-05-01,1.3236,0.7554
2012-05-02,1.3158,0.7599
2012-05-03,1.3152,0.7603
2012-05-04,1.3083,0.7643
2012-05-07,1.305,0.7661
2012-05-08,1.3005,0.7688
2012-05-09,1.2928,0.7735
2012-05-10,1.2935,0.773
2012-05-11,1.2916,0.774
2012-05-14,1.2822,0.7798
2012-05-15,1.2729,0.7855
2012-05-16,1.2716,0.7864
2012-05-17,1.2697,0.7875
2012-05-18,1.2777,0.7822
2012-05-21,1.2817,0.7801
2012-05-22,1.2683,0.7884
2012-05-23,1.2581,0.7948
2012-05-24,1.2531,0.7978
2012-05-25,1.2515,0.7986
2012-05-28,1.2541,0.7973
2012-05-29,1.2501,0.7998
2012-05-30,1.2366,0.8086
2012-05-31,1.2365,0.8087
2012-06-01,1.2433,0.804
2012-06-04,1.2499,0.8
2012-06-05,1.2452,0.803
2012-06-06,1.2581,0.7948
2012-06-07,1.256,0.7961
2012-06-08,1.2517,0.7989
2012-06-11,1.2481,0.8012
2012-06-12,1.2503,0.7997
2012-06-13,1.2557,0.7962
2012-06-14,1.2632,0.7916
2012-06-15,1.2636,0.791
2012-06-18,1.2575,0.7951
2012-06-19,1.2685,0.788
2012-06-20,1.2706,0.787
2012-06-21,1.2538,0.7974
2012-06-22,1.2567,0.7954
2012-06-25,1.2503,0.7997
2012-06-26,1.2491,0.8002
2012-06-27,1.2467,0.802
2012-06-28,1.2443,0.8036
2012-06-29,1.2665,0.7899
2012-07-02,1.2575,0.7952
2012-07-03,1.2607,0.793
2012-07-04,1.2525,0.7983
2012-07-05,1.2391,0.807
2012-07-06,1.2288,0.8137
2012-07-09,1.2312,0.8121
2012-07-10,1.2249,0.8163
2012-07-11,1.2238,0.817
2012-07-12,1.2203,0.8194
2012-07-13,1.2248,0.8163
2012-07-16,1.2271,0.8149
2012-07-17,1.2293,0.8132
2012-07-18,1.2283,0.8141
2012-07-19,1.228,0.8143
2012-07-20,1.2155,0.8221
2012-07-23,1.2116,0.8254
2012-07-24,1.2059,0.829
2012-07-25,1.2158,0.8225
2012-07-26,1.2281,0.8142
2012-07-27,1.2321,0.8115
2012-07-30,1.226,0.8156
2012-07-31,1.2303,0.8128
2012-08-01,1.2224,0.8178
2012-08-02,1.218,0.821
2012-08-03,1.2385,0.8071
2012-08-06,1.24,0.8064
2012-08-07,1.2398,0.8065
2012-08-08,1.2364,0.8086
2012-08-09,1.2306,0.8125
2012-08-10,1.2288,0.8136
2012-08-13,1.2332,0.8109
2012-08-14,1.2322,0.8116
2012-08-15,1.229,0.8138
2012-08-16,1.2355,0.8092
2012-08-17,1.2332,0.8106
2012-08-20,1.2345,0.81
2012-08-21,1.2472,0.8017
2012-08-22,1.2528,0.7981
2012-08-23,1.2564,0.7959
2012-08-24,1.2511,0.7992
2012-08-27,1.2499,0.8001
2012-08-28,1.2564,0.7958
2012-08-29,1.2529,0.7981
2012-08-30,1.2506,0.7996
2012-08-31,1.2578,0.795
2012-09-03,1.2592,0.7941
2012-09-04,1.2566,0.7958
2012-09-05,1.2601,0.7937
2012-09-06,1.263,0.7917
2012-09-07,1.2816,0.78
2012-09-10,1.2758,0.7837
